# { 't_start': 1764629061.984163, 'env_id': 'MiniGrid-Dynamic-Cardinal' }
r,l,t
0.961328125,11,14.985615730285645
0.96484375,10,14.987956047058105
0.9578125,12,14.990808725357056
0.96484375,10,14.993067979812622
0.9578125,12,14.995906829833984
0.93671875,18,14.999985933303833
0.93671875,18,15.004280805587769
0.961328125,11,15.006932020187378
0.9578125,12,15.009641885757446
0.919140625,23,15.01526689529419
0.961328125,11,15.018208026885986
0.96484375,10,15.02048373222351
0.96484375,10,15.022872686386108
0.947265625,15,15.026248931884766
0.926171875,21,15.03139877319336
0.96484375,10,15.033708810806274
0.96484375,10,15.03606390953064
0.96484375,10,15.038923025131226
0.940234375,17,15.043080806732178
0.96484375,10,15.045702934265137
0.96484375,10,15.048072814941406
0.96484375,10,15.050456762313843
0.915625,24,15.055552005767822
0.954296875,13,15.058825969696045
0.961328125,11,15.061378002166748
0.96484375,10,15.063860893249512
0.961328125,11,15.066585779190063
0.9578125,12,15.069539785385132
0.96484375,10,15.071906089782715
0.9578125,12,15.075084924697876
0.9578125,12,15.077932834625244
0.9578125,12,15.080986738204956
0.9578125,12,15.083789110183716
0.96484375,10,15.08612585067749
0.9015625,28,15.092544078826904
0.96484375,10,15.094882726669312
0.9578125,12,15.097620964050293
0.947265625,15,15.101183891296387
0.954296875,13,15.104190826416016
-1,2,15.104984760284424
0.96484375,10,15.10743498802185
0.961328125,11,15.11023473739624
0.9015625,28,15.116508960723877
0.96484375,10,15.118961811065674
0.96484375,10,15.121307849884033
0.9296875,20,15.126022815704346
0.954296875,13,15.12900185585022
0.9578125,12,15.131742000579834
0.947265625,15,15.136984825134277
0.9578125,12,15.141103744506836
0.9578125,12,15.145283699035645
0.961328125,11,15.150287866592407
0.96484375,10,15.15357494354248
0.96484375,10,15.157421827316284
0.961328125,11,15.160056829452515
0.926171875,21,15.164900779724121
0.96484375,10,15.167303800582886
0.947265625,15,15.172951698303223
0.96484375,10,15.177164077758789
0.9578125,12,15.18139386177063
0.95078125,14,15.187104940414429
0.96484375,10,15.190683841705322
-1,2,15.191459894180298
0.947265625,15,15.196380853652954
0.9578125,12,15.201079845428467
0.961328125,11,15.205476760864258
0.954296875,13,15.209800958633423
0.961328125,11,15.214133024215698
0.94375,16,15.222839832305908
0.96484375,10,15.226821899414062
0.961328125,11,15.230807065963745
0.9578125,12,15.235745906829834
0.954296875,13,15.241262912750244
0.961328125,11,15.245441913604736
0.96484375,10,15.249086856842041
0.94375,16,15.252643823623657
0.961328125,11,15.255507946014404
0.96484375,10,15.257913827896118
0.96484375,10,15.260356903076172
0.96484375,10,15.262753009796143
0.9578125,12,15.265578985214233
0.961328125,11,15.268157958984375
0.954296875,13,15.27108097076416
0.940234375,17,15.275271892547607
0.95078125,14,15.278479814529419
0.96484375,10,15.281115770339966
0.947265625,15,15.284719944000244
0.95078125,14,15.28830885887146
0.96484375,10,15.290743827819824
0.961328125,11,15.29339075088501
0.96484375,10,15.29594087600708
0.954296875,13,15.299314975738525
0.96484375,10,15.301714897155762
0.947265625,15,15.305518865585327
0.961328125,11,15.308698892593384
0.95078125,14,15.312005758285522
0.94375,16,15.315738916397095
0.919140625,23,15.3212149143219
0.961328125,11,15.323835849761963
-1,1,15.324423789978027
0.96484375,10,15.32704472541809
0.93671875,18,15.330960750579834
0.933203125,19,15.335340023040771
0.961328125,11,15.337893962860107
0.9578125,12,15.341030836105347
0.95078125,14,15.344266891479492
0.954296875,13,15.347295045852661
0.94375,16,15.350996971130371
0.940234375,17,15.356137990951538
0.954296875,13,15.3605797290802
0.954296875,13,15.363696813583374
0.95078125,14,15.367543697357178
0.940234375,17,15.37155294418335
0.93671875,18,15.376668930053711
0.9578125,12,15.379671812057495
0.954296875,13,15.382502794265747
0.96484375,10,15.384849786758423
0.9578125,12,15.38765287399292
0.95078125,14,15.391020774841309
-1,2,15.391861915588379
0.95078125,14,15.395085096359253
0.96484375,10,15.397425889968872
0.961328125,11,15.399996995925903
0.96484375,10,15.402463912963867
0.9578125,12,15.405335664749146
0.95078125,14,15.408812761306763
0.9578125,12,15.411641836166382
0.94375,16,15.41531491279602
0.95078125,14,15.41870379447937
0.940234375,17,15.422968864440918
0.9578125,12,15.42599606513977
0.96484375,10,15.428444862365723
0.95078125,14,15.432426929473877
0.9578125,12,15.435383796691895
0.954296875,13,15.438380002975464
0.95078125,14,15.441758871078491
0.96484375,10,15.444217920303345
0.940234375,17,15.448227882385254
0.940234375,17,15.45258092880249
0.96484375,10,15.454935789108276
0.9578125,12,15.457884788513184
0.96484375,10,15.460427045822144
0.961328125,11,15.463032722473145
0.95078125,14,15.466405868530273
0.94375,16,15.470154047012329
0.961328125,11,15.473419904708862
0.9578125,12,15.476716756820679
0.96484375,10,15.47905683517456
0.954296875,13,15.48202395439148
0.947265625,15,15.485862970352173
0.9578125,12,15.488836765289307
0.96484375,10,15.49124789237976
0.9578125,12,15.494122982025146
0.9578125,12,15.497133731842041
0.933203125,19,15.5013108253479
0.96484375,10,15.503716945648193
0.9578125,12,15.506881952285767
0.947265625,15,15.510199069976807
0.961328125,11,15.512869834899902
0.947265625,15,15.516390800476074
0.9578125,12,15.519315004348755
0.93671875,18,15.523866891860962
0.95078125,14,15.52786374092102
-1,1,15.528295993804932
0.961328125,11,15.530759811401367
0.9578125,12,15.53341794013977
0.96484375,10,15.535835981369019
0.9578125,12,15.538877010345459
0.947265625,15,15.542533874511719
0.94375,16,15.546592950820923
0.93671875,18,15.551167011260986
0.95078125,14,15.554605722427368
-1,2,15.555211067199707
0.95078125,14,15.558554887771606
-1,1,15.559032678604126
0.940234375,17,15.563220024108887
0.94375,16,15.567102909088135
0.96484375,10,15.5694739818573
0.961328125,11,15.572170972824097
0.9578125,12,15.575331687927246
0.9578125,12,15.578229904174805
0.954296875,13,15.58163571357727
0.92265625,22,15.587609767913818
0.9578125,12,15.590916872024536
0.961328125,11,15.593666076660156
0.9578125,12,15.596608877182007
0.95078125,14,15.599901914596558
0.9578125,12,15.60314393043518
0.9578125,12,15.608243942260742
0.96484375,10,15.610445737838745
0.954296875,13,15.614897966384888
0.96484375,10,15.618850708007812
0.9578125,12,15.621957778930664
0.9578125,12,15.629372835159302
0.93671875,18,15.633232831954956
0.954296875,13,15.638509750366211
0.961328125,11,15.647309064865112
0.96484375,10,15.651158094406128
0.96484375,10,15.656614780426025
0.926171875,21,15.663312911987305
0.961328125,11,15.665834903717041
0.95078125,14,15.668933868408203
0.94375,16,15.673258066177368
0.94375,16,15.679556846618652
0.96484375,10,15.682056903839111
-1,3,15.683420896530151
0.940234375,17,15.687115907669067
0.954296875,13,15.69166111946106
0.926171875,21,15.698363780975342
0.961328125,11,15.700984716415405
0.9578125,12,15.704364776611328
0.954296875,13,15.709338903427124
0.954296875,13,15.714369058609009
0.96484375,10,15.719490766525269
0.93671875,18,15.72611403465271
0.961328125,11,15.734120845794678
0.9578125,12,15.741895914077759
0.96484375,10,15.749523878097534
0.954296875,13,15.757284879684448
0.96484375,10,15.763248920440674
0.954296875,13,15.766307830810547
0.954296875,13,15.769254922866821
0.96484375,10,15.771557807922363
0.96484375,10,15.775306940078735
0.96484375,10,15.777600049972534
0.96484375,10,15.78001594543457
0.961328125,11,15.782511949539185
0.96484375,10,15.786106824874878
0.940234375,17,15.798541069030762
0.947265625,15,15.806298732757568
0.95078125,14,15.814497947692871
0.96484375,10,15.822322845458984
0.961328125,11,15.828906059265137
0.95078125,14,15.83830189704895
0.96484375,10,15.843374729156494
0.954296875,13,15.84912371635437
-1,1,15.850258827209473
0.9578125,12,15.857460021972656
0.954296875,13,15.86430287361145
0.96484375,10,15.872049808502197
0.9578125,12,15.87497591972351
0.947265625,15,15.878495931625366
0.96484375,10,15.880815744400024
0.961328125,11,15.883383750915527
0.96484375,10,15.885734796524048
0.947265625,15,15.889006853103638
0.9578125,12,15.892018795013428
0.9578125,12,15.894805908203125
0.954296875,13,15.898138761520386
0.954296875,13,15.901506662368774
0.94375,16,15.905324697494507
0.93671875,18,15.909523010253906
0.94375,16,15.913159847259521
0.954296875,13,15.916860818862915
0.9296875,20,15.921595811843872
0.961328125,11,15.924149990081787
0.926171875,21,15.929744958877563
0.95078125,14,15.933097839355469
0.90859375,26,15.939576864242554
0.954296875,13,15.94271183013916
0.96484375,10,15.945077896118164
0.9578125,12,15.947901964187622
0.9578125,12,15.951016902923584
0.954296875,13,15.95514178276062
0.9578125,12,15.958224773406982
0.9578125,12,15.960974931716919
0.940234375,17,15.96495008468628
-1,1,15.965691804885864
0.90859375,26,15.971724033355713
0.93671875,18,15.976248741149902
0.919140625,23,15.981530904769897
0.9578125,12,15.984384059906006
0.954296875,13,15.987287044525146
0.95078125,14,15.991000890731812
0.954296875,13,15.994132995605469
0.96484375,10,15.996549844741821
0.961328125,11,15.999032735824585
0.961328125,11,16.001635789871216
0.954296875,13,16.004565954208374
0.96484375,10,16.007093906402588
0.9578125,12,16.01032781600952
0.96484375,10,16.01370072364807
0.96484375,10,16.016438007354736
0.940234375,17,16.022528886795044
-1,10,16.026163816452026
0.96484375,10,16.029934883117676
0.933203125,19,16.03567886352539
0.940234375,17,16.0413179397583
0.96484375,10,16.044168949127197
-1,4,16.046175956726074
0.954296875,13,16.049243927001953
0.9578125,12,16.052677869796753
0.954296875,13,16.057579040527344
0.9578125,12,16.06184983253479
0.95078125,14,16.068482875823975
0.95078125,14,16.073642015457153
0.954296875,13,16.080013036727905
0.96484375,10,16.084043979644775
0.947265625,15,16.092657804489136
0.96484375,10,16.09525990486145
0.954296875,13,16.098394870758057
0.954296875,13,16.101567029953003
0.961328125,11,16.105976819992065
0.96484375,10,16.10990595817566
0.954296875,13,16.11664390563965
0.94375,16,16.124403953552246
0.961328125,11,16.12687587738037
0.96484375,10,16.129324674606323
0.954296875,13,16.13271975517273
0.961328125,11,16.13542675971985
0.96484375,10,16.13777470588684
0.96484375,10,16.140175819396973
0.954296875,13,16.1434907913208
0.96484375,10,16.146138906478882
0.954296875,13,16.149280071258545
0.961328125,11,16.152082920074463
0.961328125,11,16.154876947402954
0.9578125,12,16.157795906066895
0.96484375,10,16.16040873527527
0.9578125,12,16.163431882858276
0.95078125,14,16.1667058467865
0.961328125,11,16.169392824172974
0.96484375,10,16.171857833862305
0.93671875,18,16.17583680152893
0.9578125,12,16.17899799346924
0.9578125,12,16.18166494369507
0.9578125,12,16.184525728225708
-1,8,16.18716597557068
0.9578125,12,16.19059991836548
0.926171875,21,16.195789098739624
0.954296875,13,16.19920778274536
0.954296875,13,16.202759981155396
0.954296875,13,16.205795764923096
0.9578125,12,16.20856285095215
0.9578125,12,16.211427688598633
0.96484375,10,16.213762760162354
0.9578125,12,16.216814756393433
0.95078125,14,16.22012996673584
0.96484375,10,16.22244882583618
0.940234375,17,16.22644567489624
0.940234375,17,16.230599880218506
0.95078125,14,16.234647750854492
0.93671875,18,16.239253997802734
0.96484375,10,16.241559743881226
0.96484375,10,16.24378800392151
0.954296875,13,16.247148036956787
0.95078125,14,16.250488758087158
0.940234375,17,16.254390954971313
0.96484375,10,16.257328748703003
0.96484375,10,16.260746002197266
0.9578125,12,16.26429009437561
0.96484375,10,16.267708778381348
0.96484375,10,16.270917892456055
0.947265625,15,16.274966955184937
0.954296875,13,16.278799772262573
0.9578125,12,16.28261399269104
0.933203125,19,16.28718113899231
0.9578125,12,16.29117488861084
0.947265625,15,16.295832872390747
0.96484375,10,16.298173904418945
0.96484375,10,16.30040979385376
0.947265625,15,16.307896852493286
0.9578125,12,16.312383890151978
0.96484375,10,16.314903020858765
0.933203125,19,16.32167887687683
0.954296875,13,16.32949995994568
0.954296875,13,16.337880849838257
0.9578125,12,16.34600591659546
0.96484375,10,16.350486993789673
0.947265625,15,16.357650995254517
0.961328125,11,16.362518072128296
0.961328125,11,16.366562843322754
0.96484375,10,16.370326042175293
0.9578125,12,16.374120950698853
0.961328125,11,16.376780033111572
0.96484375,10,16.379098892211914
0.933203125,19,16.38347291946411
0.947265625,15,16.387135982513428
0.940234375,17,16.391087770462036
0.9578125,12,16.394092798233032
0.954296875,13,16.397429943084717
0.96484375,10,16.40007185935974
0.93671875,18,16.40468692779541
0.9578125,12,16.407696962356567
0.940234375,17,16.411874055862427
0.96484375,10,16.41425895690918
0.954296875,13,16.417707920074463
0.96484375,10,16.420135974884033
0.96484375,10,16.422358989715576
-1,1,16.422839879989624
0.96484375,10,16.42528200149536
0.94375,16,16.42914366722107
0.9578125,12,16.432141065597534
0.9578125,12,16.434959888458252
0.96484375,10,16.43754291534424
0.94375,16,16.44163680076599
0.95078125,14,16.444984912872314
0.9578125,12,16.447787046432495
0.954296875,13,16.450787782669067
0.9296875,20,16.45529294013977
0.954296875,13,16.45835280418396
0.9578125,12,16.461066007614136
0.961328125,11,16.463701009750366
0.9578125,12,16.466672897338867
0.954296875,13,16.469725847244263
0.92265625,22,16.474609851837158
0.95078125,14,16.477942943572998
0.954296875,13,16.481156826019287
0.961328125,11,16.48372507095337
0.940234375,17,16.48781991004944
0.954296875,13,16.491150856018066
0.93671875,18,16.495470762252808
0.9296875,20,16.500123977661133
0.9578125,12,16.503746032714844
0.947265625,15,16.508601903915405
0.95078125,14,16.512635946273804
0.954296875,13,16.51621985435486
0.940234375,17,16.521561861038208
0.96484375,10,16.52429175376892
0.96484375,10,16.526800870895386
0.96484375,10,16.529826879501343
0.947265625,15,16.534380674362183
0.961328125,11,16.5381498336792
0.940234375,17,16.543112993240356
0.954296875,13,16.546261072158813
0.947265625,15,16.550984859466553
0.954296875,13,16.554528951644897
0.94375,16,16.559724807739258
0.96484375,10,16.56306481361389
0.9578125,12,16.56680178642273
0.96484375,10,16.56989288330078
0.961328125,11,16.573401927947998
0.9578125,12,16.57716679573059
0.96484375,10,16.579717874526978
0.940234375,17,16.585776805877686
0.9578125,12,16.589080810546875
0.96484375,10,16.592410802841187
0.94375,16,16.59718084335327
0.940234375,17,16.602532863616943
0.940234375,17,16.606438875198364
0.96484375,10,16.609465837478638
0.9578125,12,16.61269783973694
0.9578125,12,16.615524768829346
0.96484375,10,16.61836290359497
0.9578125,12,16.62262988090515
0.933203125,19,16.626797676086426
0.96484375,10,16.629244804382324
0.9578125,12,16.63224697113037
0.961328125,11,16.634963989257812
0.9578125,12,16.637856006622314
0.9578125,12,16.640882968902588
0.9578125,12,16.643844842910767
0.933203125,19,16.648667812347412
0.96484375,10,16.651091814041138
0.954296875,13,16.654024839401245
0.933203125,19,16.658487796783447
0.947265625,15,16.661847829818726
0.96484375,10,16.664236783981323
0.95078125,14,16.66776704788208
0.947265625,15,16.671403884887695
0.947265625,15,16.675019025802612
0.9578125,12,16.677985906600952
0.961328125,11,16.680737018585205
0.915625,24,16.686249017715454
0.96484375,10,16.68867301940918
0.9578125,12,16.691682815551758
0.96484375,10,16.69408893585205
0.96484375,10,16.696265935897827
0.940234375,17,16.700259685516357
0.9578125,12,16.703248977661133
0.9578125,12,16.706458806991577
0.9578125,12,16.70936608314514
0.9578125,12,16.712445974349976
0.961328125,11,16.71525287628174
0.961328125,11,16.718509674072266
0.96484375,10,16.72081470489502
0.9578125,12,16.723793983459473
0.933203125,19,16.72819685935974
0.9578125,12,16.731307983398438
0.96484375,10,16.733683824539185
0.96484375,10,16.73613476753235
0.947265625,15,16.74080991744995
0.954296875,13,16.74382996559143
0.96484375,10,16.747654914855957
0.96484375,10,16.75227689743042
0.954296875,13,16.75748896598816
0.96484375,10,16.76220393180847
0.9578125,12,16.767846822738647
0.9296875,20,16.77370810508728
0.95078125,14,16.78125
0.95078125,14,16.785459995269775
0.96484375,10,16.791278839111328
0.92265625,22,16.798882722854614
0.90859375,26,16.80854892730713
0.961328125,11,16.813392877578735
0.93671875,18,16.817622900009155
0.96484375,10,16.820019006729126
-1,2,16.82079005241394
0.96484375,10,16.82309079170227
0.947265625,15,16.829174995422363
0.961328125,11,16.833058834075928
0.96484375,10,16.837010860443115
0.96484375,10,16.8410587310791
0.96484375,10,16.845963954925537
0.96484375,10,16.849591732025146
0.954296875,13,16.8542799949646
0.9578125,12,16.859127044677734
0.9296875,20,16.866503953933716
0.96484375,10,16.870014905929565
0.95078125,14,16.8751380443573
0.9578125,12,16.878943920135498
0.954296875,13,16.884084939956665
0.961328125,11,16.8883318901062
0.961328125,11,16.892096996307373
0.9578125,12,16.89690089225769
0.96484375,10,16.899906873703003
0.954296875,13,16.90405297279358
0.947265625,15,16.909036874771118
0.947265625,15,16.913395881652832
0.93671875,18,16.919590950012207
0.954296875,13,16.923743963241577
0.961328125,11,16.929309844970703
0.96484375,10,16.933538675308228
0.954296875,13,16.93879771232605
0.9578125,12,16.943871021270752
0.9578125,12,16.947962760925293
0.933203125,19,16.95480990409851
0.96484375,10,16.958515882492065
0.95078125,14,16.964014768600464
0.96484375,10,16.966489791870117
0.954296875,13,16.969968795776367
0.947265625,15,16.97389793395996
0.95078125,14,16.979390859603882
0.96484375,10,16.982698917388916
0.95078125,14,16.98833990097046
0.933203125,19,16.995115995407104
-1,1,16.995588779449463
0.947265625,15,17.000221967697144
0.96484375,10,17.00257682800293
0.961328125,11,17.005221843719482
0.9578125,12,17.00818681716919
0.933203125,19,17.012744903564453
0.96484375,10,17.015293836593628
0.940234375,17,17.019131898880005
0.96484375,10,17.02224588394165
0.94375,16,17.02630090713501
0.94375,16,17.030427932739258
0.961328125,11,17.0346040725708
0.9578125,12,17.037391901016235
0.96484375,10,17.03973889350891
0.919140625,23,17.044904947280884
0.961328125,11,17.04762601852417
0.954296875,13,17.05088996887207
0.96484375,10,17.053652048110962
0.961328125,11,17.056774854660034
0.926171875,21,17.06200075149536
0.95078125,14,17.065772771835327
0.96484375,10,17.068363904953003
0.96484375,10,17.070924997329712
0.96484375,10,17.07384705543518
0.9578125,12,17.076714038848877
0.954296875,13,17.079755067825317
0.95078125,14,17.08370089530945
0.96484375,10,17.086095809936523
0.96484375,10,17.08858895301819
0.961328125,11,17.091461896896362
0.96484375,10,17.094599962234497
0.954296875,13,17.097707986831665
0.947265625,15,17.10158109664917
0.947265625,15,17.105071783065796
0.96484375,10,17.107438802719116
0.94375,16,17.111164808273315
0.954296875,13,17.11446189880371
0.93671875,18,17.118302822113037
0.96484375,10,17.12057399749756
0.954296875,13,17.12409496307373
0.940234375,17,17.127946853637695
0.961328125,11,17.130666971206665
0.954296875,13,17.133786916732788
0.961328125,11,17.13647699356079
0.93671875,18,17.140912771224976
0.961328125,11,17.144171953201294
0.96484375,10,17.14638900756836
0.954296875,13,17.149250030517578
0.954296875,13,17.15553879737854
-1,1,17.156141757965088
0.947265625,15,17.159721851348877
0.947265625,15,17.163599729537964
-1,12,17.166510820388794
0.947265625,15,17.169972896575928
0.95078125,14,17.173760890960693
0.947265625,15,17.177604913711548
0.9578125,12,17.180474758148193
0.954296875,13,17.183536767959595
0.9578125,12,17.186521768569946
0.96484375,10,17.1888530254364
0.9578125,12,17.19162893295288
0.954296875,13,17.194711685180664
0.961328125,11,17.197299003601074
0.9578125,12,17.200108766555786
0.954296875,13,17.203315019607544
0.93671875,18,17.207724809646606
0.954296875,13,17.210760831832886
0.9578125,12,17.213626861572266
0.961328125,11,17.216253995895386
0.933203125,19,17.220815896987915
0.8875,32,17.228162050247192
0.96484375,10,17.230639934539795
0.96484375,10,17.233189821243286
0.96484375,10,17.235650777816772
0.93671875,18,17.239898920059204
0.954296875,13,17.243488073349
0.9578125,12,17.247057914733887
-1,1,17.247604846954346
0.961328125,11,17.250107765197754
0.947265625,15,17.253528833389282
-1,1,17.253949880599976
0.94375,16,17.260278940200806
0.9578125,12,17.264410734176636
-1,8,17.266929864883423
0.94375,16,17.272302865982056
0.9296875,20,17.279319047927856
0.947265625,15,17.285335063934326
0.961328125,11,17.28943109512329
0.95078125,14,17.294790983200073
0.96484375,10,17.298452854156494
0.933203125,19,17.30568289756775
0.961328125,11,17.310184955596924
0.96484375,10,17.31449866294861
0.96484375,10,17.316816806793213
0.940234375,17,17.323630809783936
0.9296875,20,17.3311870098114
0.96484375,10,17.334604024887085
0.95078125,14,17.339632749557495
0.954296875,13,17.34463882446289
0.954296875,13,17.34942889213562
0.95078125,14,17.35303497314453
0.954296875,13,17.35626482963562
0.947265625,15,17.35997700691223
0.961328125,11,17.36496591567993
0.94375,16,17.370205879211426
0.95078125,14,17.37452793121338
0.95078125,14,17.377786874771118
0.954296875,13,17.38105082511902
0.954296875,13,17.384438037872314
0.954296875,13,17.387463808059692
0.93671875,18,17.39169192314148
0.95078125,14,17.39509677886963
0.95078125,14,17.398921012878418
0.954296875,13,17.4019877910614
0.95078125,14,17.405128002166748
-1,13,17.40857696533203
0.9578125,12,17.41146969795227
0.961328125,11,17.413919925689697
0.96484375,10,17.416290044784546
0.94375,16,17.42047095298767
0.9578125,12,17.423319816589355
0.961328125,11,17.425818920135498
0.905078125,27,17.432092905044556
0.954296875,13,17.4351749420166
0.94375,16,17.43895983695984
0.961328125,11,17.441617965698242
0.947265625,15,17.445183038711548
0.96484375,10,17.44771409034729
0.9578125,12,17.450840711593628
0.9578125,12,17.453635692596436
-1,1,17.454096794128418
0.9578125,12,17.457101106643677
0.940234375,17,17.461347818374634
0.940234375,17,17.465125799179077
0.961328125,11,17.467870950698853
0.912109375,25,17.474085807800293
0.96484375,10,17.47638487815857
-1,13,17.479535818099976
0.940234375,17,17.483691930770874
0.947265625,15,17.487441778182983
0.96484375,10,17.489929914474487
0.95078125,14,17.493226051330566
0.96484375,10,17.495733976364136
0.961328125,11,17.49845576286316
0.954296875,13,17.501884937286377
0.954296875,13,17.504901885986328
0.954296875,13,17.50848889350891
-1,3,17.509660959243774
0.954296875,13,17.512878894805908
0.96484375,10,17.515244722366333
0.9578125,12,17.518152952194214
0.95078125,14,17.521978855133057
0.90859375,26,17.52927279472351
0.96484375,10,17.531928777694702
0.961328125,11,17.534709930419922
0.954296875,13,17.53768491744995
0.912109375,25,17.54330801963806
0.92265625,22,17.54843497276306
0.94375,16,17.552201986312866
0.947265625,15,17.555747747421265
0.96484375,10,17.55817985534668
0.947265625,15,17.562115907669067
0.940234375,17,17.566071033477783
0.9578125,12,17.568949937820435
0.95078125,14,17.572149991989136
0.96484375,10,17.5747127532959
0.954296875,13,17.577826738357544
0.954296875,13,17.58083200454712
0.954296875,13,17.584192037582397
0.96484375,10,17.586628913879395
0.95078125,14,17.59010672569275
0.926171875,21,17.59472680091858
0.96484375,10,17.597023010253906
0.954296875,13,17.59993886947632
0.961328125,11,17.60241675376892
0.94375,16,17.606323957443237
0.96484375,10,17.608775854110718
0.95078125,14,17.612118005752563
0.93671875,18,17.616389751434326
0.9578125,12,17.619230031967163
0.95078125,14,17.622596740722656
-1,1,17.623345851898193
0.96484375,10,17.626746892929077
0.9578125,12,17.630652904510498
0.9578125,12,17.634434700012207
0.95078125,14,17.63977074623108
0.961328125,11,17.642647743225098
0.9578125,12,17.646605014801025
0.9578125,12,17.65108585357666
0.947265625,15,17.65500497817993
0.95078125,14,17.66056180000305
-1,1,17.661252737045288
0.961328125,11,17.66474175453186
0.961328125,11,17.66841697692871
0.96484375,10,17.67170476913452
0.96484375,10,17.67508888244629
0.961328125,11,17.679085731506348
0.93671875,18,17.68464684486389
0.96484375,10,17.688246965408325
0.954296875,13,17.69246006011963
0.961328125,11,17.696019887924194
0.954296875,13,17.700419902801514
0.961328125,11,17.70432996749878
0.96484375,10,17.706897974014282
0.961328125,11,17.709988832473755
0.961328125,11,17.71417498588562
0.961328125,11,17.717868089675903
0.940234375,17,17.724312782287598
0.9578125,12,17.72847580909729
0.96484375,10,17.732017993927002
0.93671875,18,17.73926591873169
0.95078125,14,17.746176958084106
0.954296875,13,17.74973487854004
0.961328125,11,17.752463817596436
0.95078125,14,17.75554895401001
0.954296875,13,17.758672952651978
0.95078125,14,17.762211799621582
0.954296875,13,17.7653329372406
-1,2,17.766023874282837
0.940234375,17,17.770210027694702
0.96484375,10,17.772624969482422
0.96484375,10,17.775064706802368
0.961328125,11,17.7777898311615
0.96484375,10,17.78010392189026
-1,6,17.782545804977417
0.954296875,13,17.785725831985474
0.940234375,17,17.7902729511261
0.96484375,10,17.792560815811157
0.933203125,19,17.796916007995605
0.954296875,13,17.800246953964233
0.9296875,20,17.805009841918945
0.954296875,13,17.808177947998047
0.947265625,15,17.81165385246277
0.961328125,11,17.81421995162964
0.954296875,13,17.817200899124146
0.96484375,10,17.819546937942505
0.96484375,10,17.82200598716736
0.9578125,12,17.825031995773315
0.96484375,10,17.827615976333618
0.954296875,13,17.83062982559204
0.96484375,10,17.833196878433228
0.93671875,18,17.837655067443848
0.933203125,19,17.842155933380127
0.9578125,12,17.845106840133667
0.96484375,10,17.847441911697388
0.947265625,15,17.850882053375244
0.94375,16,17.85485601425171
0.96484375,10,17.857321977615356
0.9578125,12,17.860107898712158
0.961328125,11,17.86293387413025
0.95078125,14,17.866232872009277
0.93671875,18,17.87077569961548
0.954296875,13,17.873920917510986
0.96484375,10,17.876514673233032
0.961328125,11,17.87921380996704
0.961328125,11,17.88184690475464
0.961328125,11,17.884480953216553
0.96484375,10,17.8868727684021
0.947265625,15,17.890701055526733
0.9578125,12,17.893346071243286
0.96484375,10,17.895721912384033
0.93671875,18,17.900048971176147
0.94375,16,17.90373992919922
0.94375,16,17.907958030700684
0.94375,16,17.911689043045044
0.961328125,11,17.914371728897095
0.947265625,15,17.91798186302185
0.961328125,11,17.920809984207153
0.954296875,13,17.924025774002075
0.954296875,13,17.926978826522827
0.93671875,18,17.93108081817627
0.9578125,12,17.9339656829834
0.933203125,19,17.93824005126953
0.96484375,10,17.940483808517456
-1,13,17.943732976913452
0.9578125,12,17.946485996246338
0.95078125,14,17.949846029281616
0.95078125,14,17.95303988456726
0.96484375,10,17.955435037612915
0.961328125,11,17.95797085762024
0.933203125,19,17.962562799453735
0.96484375,10,17.9648220539093
0.940234375,17,17.968464851379395
0.961328125,11,17.971197843551636
0.96484375,10,17.9736430644989
0.96484375,10,17.97623085975647
0.94375,16,17.980007886886597
0.961328125,11,17.98289203643799
0.9578125,12,17.98576283454895
0.961328125,11,17.988568782806396
0.96484375,10,17.99120783805847
0.96484375,10,17.99367594718933
0.9578125,12,17.99653673171997
0.96484375,10,17.99885892868042
0.93671875,18,18.003628730773926
0.947265625,15,18.008400917053223
0.933203125,19,18.015883922576904
0.940234375,17,18.01968479156494
0.933203125,19,18.024188995361328
0.961328125,11,18.026917934417725
0.933203125,19,18.031060934066772
0.961328125,11,18.035458087921143
0.96484375,10,18.03860569000244
0.9578125,12,18.042582988739014
0.961328125,11,18.04737901687622
0.9578125,12,18.051341772079468
0.9296875,20,18.057343006134033
0.9578125,12,18.061280012130737
0.940234375,17,18.065973043441772
0.95078125,14,18.070129871368408
0.94375,16,18.07650899887085
0.9578125,12,18.080825805664062
0.96484375,10,18.08465266227722
0.9578125,12,18.088603973388672
0.961328125,11,18.093021869659424
0.96484375,10,18.09742283821106
0.9578125,12,18.10158371925354
0.9578125,12,18.107610940933228
0.954296875,13,18.110743045806885
0.947265625,15,18.114423036575317
0.96484375,10,18.11817979812622
0.9578125,12,18.121753931045532
-1,2,18.123241901397705
0.961328125,11,18.12678098678589
0.961328125,11,18.130669832229614
0.961328125,11,18.13406991958618
0.954296875,13,18.13815665245056
0.96484375,10,18.141259908676147
-1,10,18.14403986930847
0.96484375,10,18.14656376838684
0.96484375,10,18.149005889892578
0.947265625,15,18.15479874610901
0.954296875,13,18.158227920532227
0.93671875,18,18.164276838302612
0.96484375,10,18.167022705078125
0.94375,16,18.172346830368042
0.961328125,11,18.175920963287354
0.9578125,12,18.1791570186615
0.947265625,15,18.184260845184326
0.96484375,10,18.18707776069641
0.93671875,18,18.193217039108276
0.961328125,11,18.196146965026855
0.9578125,12,18.200525760650635
0.961328125,11,18.204919815063477
